,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2006-07,18,WICHITAST,31,,43,97,17,48,22,34,,33,52,14,1,,,125,.443,.354,.647,,4.0,1.1,1.7
2007-08,19,WICHITAST,31,,91,257,35,122,71,81,,98,115,12,2,85,,288,.354,.287,.877,,9.3,3.2,3.7
Career,,,62,,134,354,52,170,93,115,,131,167,26,3,85,,413,.379,.306,.809,,6.7,2.1,2.7
