Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1991-92,22,MIA,NBA,SG,3,3,100,18,34,0.529,7,11,0.636,11,23,0.478,0.632,5,6,0.833,3,3,6,15,4,1,3,2,48
1993-94,24,MIA,NBA,SG,5,5,192,33,80,0.413,9,22,0.409,24,58,0.414,0.469,21,25,0.84,17,13,30,11,4,2,10,12,96
1994-95,25,ATL,NBA,SG,3,3,108,17,43,0.395,7,18,0.389,10,25,0.4,0.477,16,19,0.842,1,7,8,6,6,1,3,14,57
1995-96,26,ATL,NBA,SG,10,10,421,75,171,0.439,25,61,0.41,50,110,0.455,0.512,42,52,0.808,15,26,41,32,13,13,16,31,217
1996-97,27,ATL,NBA,SG,10,10,421,55,139,0.396,18,55,0.327,37,84,0.44,0.46,61,74,0.824,12,27,39,17,4,1,28,38,189
1997-98,28,ATL,NBA,SG,4,4,160,39,68,0.574,10,20,0.5,29,48,0.604,0.647,11,16,0.688,2,9,11,9,2,3,5,17,99
1998-99,29,ATL,NBA,SG,9,9,356,54,153,0.353,9,33,0.273,45,120,0.375,0.382,39,43,0.907,14,17,31,30,14,2,21,32,156
1999-00,30,POR,NBA,SG,16,16,604,88,181,0.486,29,53,0.547,59,128,0.461,0.566,69,78,0.885,13,27,40,44,19,4,27,44,274
2000-01,31,POR,NBA,SG,3,3,122,16,34,0.471,4,11,0.364,12,23,0.522,0.529,15,16,0.938,5,8,13,7,2,1,10,3,51
2001-02,32,SAS,NBA,SG,10,10,298,32,87,0.368,10,38,0.263,22,49,0.449,0.425,29,30,0.967,14,20,34,17,8,1,7,20,103
2002-03,33,SAS,NBA,SG,9,0,66,5,24,0.208,2,12,0.167,3,12,0.25,0.25,4,4,1,1,6,7,6,1,0,2,3,16
2003-04,34,NOH,NBA,SG,5,0,46,12,26,0.462,6,11,0.545,6,15,0.4,0.577,2,3,0.667,2,6,8,1,0,0,3,5,32
2004-05,35,MIA,NBA,SG,3,0,8,0,2,0,0,0,NA,0,2,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
Career,NA,,NBA,,90,73,2902,444,1042,0.426,136,345,0.394,308,697,0.442,0.491,314,366,0.858,99,169,268,195,77,29,135,221,1338
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,ATL,NBA,,36,36,1466,240,574,0.418,69,187,0.369,171,387,0.442,0.478,169,204,0.828,44,86,130,94,39,20,73,132,718
2 seasons,NA,POR,NBA,,19,19,726,104,215,0.484,33,64,0.516,71,151,0.47,0.56,84,94,0.894,18,35,53,51,21,5,37,47,325
2 seasons,NA,SAS,NBA,,19,10,364,37,111,0.333,12,50,0.24,25,61,0.41,0.387,33,34,0.971,15,26,41,23,9,1,9,23,119
3 seasons,NA,MIA,NBA,,11,8,300,51,116,0.44,16,33,0.485,35,83,0.422,0.509,26,31,0.839,20,16,36,26,8,3,13,14,144
1 season,NA,NOH,NBA,,5,0,46,12,26,0.462,6,11,0.545,6,15,0.4,0.577,2,3,0.667,2,6,8,1,0,0,3,5,32
