Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
1981-82,22,DET,NBA,SF,1,0,15:00,3,7,0.429,0,0,NA,0,0,NA,0,1,2,0,0,1,0,6
1983-84,24,DET,NBA,SF,1,0,6:00,0,0,NA,0,0,NA,1,2,0.5,0,0,2,1,0,2,1,1
Career,NA,,NBA,,2,0,21,3,7,0.429,0,0,NA,1,2,0.5,0,1,4,1,0,3,1,7
