,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2004-05,18,KENTUCKY,31,347,35,97,13,49,15,26,,56,9,6,1,,,98,.361,.265,.577,11.2,3.2,1.8,0.3
2005-06,19,KENTUCKY,32,760,111,270,47,130,56,78,,124,35,11,10,,,325,.411,.362,.718,23.8,10.2,3.9,1.1
2006-07,20,KENTUCKY,34,1097,178,401,63,180,58,91,,137,83,27,10,,,477,.444,.350,.637,32.3,14.0,4.0,2.4
2007-08,21,KENTUCKY,30,1009,188,401,63,173,99,130,,109,64,17,5,83,,538,.469,.364,.762,33.6,17.9,3.6,2.1
Career,,,127,3213,512,1169,186,532,228,325,,426,191,61,26,83,,1438,.438,.350,.702,25.3,11.3,3.4,1.5
