Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1967-68,NA,ANA,ABA,PF,25,NA,403,5.9,12.3,0.478,0,0,NA,5.9,12.3,0.478,0.9,2.2,0.4,NA,NA,8.1,1.1,2.5,3.8,12.7
Career,NA,,ABA,,25,NA,403,5.9,12.3,0.478,0,0,NA,5.9,12.3,0.478,0.9,2.2,0.4,NA,NA,8.1,1.1,2.5,3.8,12.7
