Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1983-84,24,DAL,NBA,SG,10,NA,397,93,175,0.531,0,0,NA,93,175,0.531,0.531,53,63,0.841,15,26,41,40,6,4,24,15,239
1984-85,25,DAL,NBA,SG,4,4,169,47,92,0.511,1,2,0.5,46,90,0.511,0.516,36,38,0.947,11,15,26,19,2,2,14,8,131
1985-86,26,DAL,NBA,SG,10,10,371,83,167,0.497,0,1,0,83,166,0.5,0.497,42,53,0.792,15,20,35,32,8,1,20,26,208
1986-87,27,DAL,NBA,SG,4,4,153,36,73,0.493,0,1,0,36,72,0.5,0.493,22,24,0.917,4,10,14,17,2,0,8,7,94
1987-88,28,DAL,NBA,SG,17,17,672,126,261,0.483,0,3,0,126,258,0.488,0.483,55,62,0.887,26,29,55,77,15,3,25,28,307
1989-90,30,DAL,NBA,SG,3,3,127,24,54,0.444,2,5,0.4,22,49,0.449,0.463,10,10,1,2,7,9,13,6,2,13,7,60
1992-93,33,NYK,NBA,SG,15,0,214,22,64,0.344,4,15,0.267,18,49,0.367,0.375,15,18,0.833,4,13,17,16,3,2,21,22,63
1993-94,34,NYK,NBA,SG,6,0,34,3,11,0.273,2,4,0.5,1,7,0.143,0.364,0,0,NA,1,2,3,3,0,0,1,6,8
Career,NA,,NBA,,69,38,2137,434,897,0.484,9,31,0.29,425,866,0.491,0.489,233,268,0.869,78,122,200,217,42,14,126,119,1110
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,DAL,NBA,,48,38,1889,409,822,0.498,3,12,0.25,406,810,0.501,0.499,218,250,0.872,73,107,180,198,39,12,104,91,1039
2 seasons,NA,NYK,NBA,,21,0,248,25,75,0.333,6,19,0.316,19,56,0.339,0.373,15,18,0.833,5,15,20,19,3,2,22,28,71
