,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1946-47,26,TRH,BAA,,7,,3,,,,,16
1947-48,27,PRO,BAA,,0,3,0,0,,0,1,0
Career,,,,,7,,3,,,,,16
1 Season,,TRH,BAA,,7,,3,,,,,16
1 Season,,PRO,BAA,,0,3,0,0,,0,1,0
