Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1958-59,26,BOS,NBA,PG,8,75,6.1,0.338,0.25,NA,NA,NA,14.7,NA,-0.1,0.1,0,0.031
1959-60,27,BOS,NBA,PG,13,232,8,0.396,0.275,NA,NA,NA,7.4,NA,-0.1,0.4,0.3,0.056
1960-61,28,BOS,NBA,PG,9,103,6.6,0.346,0.467,NA,NA,NA,17.1,NA,-0.1,0.2,0.1,0.029
1961-62,29,BOS,NBA,PG,14,329,13.7,0.503,0.52,NA,NA,NA,21.2,NA,0.5,0.6,1.2,0.173
1962-63,30,BOS,NBA,PG,13,255,6.3,0.382,0.469,NA,NA,NA,16.7,NA,-0.3,0.4,0.1,0.028
1963-64,31,BOS,NBA,PG,10,312,9.9,0.38,0.347,NA,NA,NA,28.9,NA,-0.2,1,0.8,0.119
1964-65,32,BOS,NBA,PG,12,396,11.6,0.489,0.433,NA,NA,NA,22.1,NA,0.4,0.9,1.3,0.156
1965-66,33,BOS,NBA,PG,17,543,8.5,0.481,0.523,NA,NA,NA,17.1,NA,0.2,0.8,1,0.089
1966-67,34,BOS,NBA,PG,9,254,6.7,0.356,0.24,NA,NA,NA,22.2,NA,-0.3,0.3,0,-0.009
Career,NA,,NBA,,105,2499,9.2,0.431,0.41,NA,NA,NA,19.4,NA,0,4.7,4.7,0.091
