Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1958-59,26,BOS,NBA,PG,49,NA,609,65,192,0.339,41,68,0.603,127,70,58,171
1959-60,27,BOS,NBA,PG,74,NA,1274,169,414,0.408,128,170,0.753,199,189,109,466
1960-61,28,BOS,NBA,PG,78,NA,1605,203,601,0.338,186,280,0.664,279,253,190,592
1961-62,29,BOS,NBA,PG,80,NA,2054,294,724,0.406,147,232,0.634,298,343,206,735
1962-63,30,BOS,NBA,PG,79,NA,1945,230,591,0.389,112,177,0.633,263,317,221,572
1963-64,31,BOS,NBA,PG,80,NA,2424,283,722,0.392,88,168,0.524,372,407,253,654
1964-65,32,BOS,NBA,PG,78,NA,2434,253,639,0.396,143,227,0.63,318,437,263,649
1965-66,33,BOS,NBA,PG,80,NA,2710,240,619,0.388,209,303,0.69,304,503,243,689
1966-67,34,BOS,NBA,PG,78,NA,2446,182,459,0.397,119,189,0.63,239,389,273,483
Career,NA,,NBA,,676,NA,17501,1919,4961,0.387,1173,1814,0.647,2399,2908,1816,5011
