,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1958-59,26,BOS,NBA,,6,,4,8,,,3,16
1959-60,27,BOS,NBA,,9,,7,10,,,6,18
1960-61,28,BOS,NBA,,9,,9,10,,,6,19
1961-62,29,BOS,NBA,,8,,8,10,,,,20
1962-63,30,BOS,NBA,,9,,9,10,,,,22
1963-64,31,BOS,NBA,,8,,5,7,,,,18
1964-65,32,BOS,NBA,,9,,7,10,,,,19
1965-66,33,BOS,NBA,,8,,9,11,,,,22
1966-67,34,BOS,NBA,,7,,6,8,,,,16
Career,,,,,9,,9,11,,,,22
