Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Pearl Washington,,0.7,0.7,0.5
Shawn Respert,92.9,0.8,0.7,0.5
Reggie Jordan,88.1,0.8,0.6,0.4
Mike Wilks,87.6,0.7,0.6,0.5
Yakhouba Diawara,87.2,0.7,0.5,0.5
Eddie House,86.3,0.9,0.7,0.4
Rodney Buford,84.1,0.8,0.8,0.6
Sasha Pavlović,81.9,0.9,0.8,0.5
Dion Glover,79.4,0.9,0.8,0.3
Brad Davis,78.1,0.6,0.6,0.3
Si Green,74.9,1,0.8,0.4
