Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,,OWS,DWS,WS,WS/48
1968-69,22,BAL,NBA,PG,3,10,-1.1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0.003
Career,NA,,NBA,,3,10,-1.1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0.003
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,BAL,NBA,,3,10,-1.1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0.003
