Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2002-03,23,UTA,NBA,PG,3,0,27,6,17.9,0.333,0,0,NA,6,17.9,0.333,6,8,0.75,4,0,4,10,0,0,0,4,17.9,NA,119,125
2004-05,25,DET,NBA,PG,19,0,150,6,16.9,0.356,0,0.4,0,6,16.5,0.364,3,4.5,0.667,0.4,3.4,3.8,14.6,1.5,0.8,3.8,7.1,15,NA,95,103
2006-07,27,ORL,NBA,PG,3,0,40,7,19.7,0.357,0,2.8,0,7,16.8,0.417,2.8,2.8,1,2.8,4.2,7,8.4,1.4,0,1.4,5.6,16.8,NA,101,116
2007-08,28,ORL,NBA,PG,4,0,30,3.7,7.3,0.5,0,1.8,0,3.7,5.5,0.667,3.7,3.7,1,0,3.7,3.7,7.3,0,0,5.5,7.3,11,NA,95,115
2009-10,30,MIA,NBA,PG,5,5,115,5.5,11.9,0.462,0,0.5,0,5.5,11.5,0.48,0.9,0.9,1,0.9,3.2,4.1,5,1.4,0,1.4,4.1,11.9,NA,104,109
Career,NA,,NBA,,34,5,362,5.7,14.8,0.388,0,0.8,0,5.7,14.1,0.409,2.6,3.3,0.773,1.1,3.2,4.2,9.8,1.2,0.3,2.6,5.7,14.1,NA,100,109
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,DET,NBA,,19,0,150,6,16.9,0.356,0,0.4,0,6,16.5,0.364,3,4.5,0.667,0.4,3.4,3.8,14.6,1.5,0.8,3.8,7.1,15,NA,95,103
2 seasons,NA,ORL,NBA,,7,0,70,5.6,14.3,0.389,0,2.4,0,5.6,11.9,0.467,3.2,3.2,1,1.6,4,5.6,7.9,0.8,0,3.2,6.4,14.3,NA,99,116
1 season,NA,MIA,NBA,,5,5,115,5.5,11.9,0.462,0,0.5,0,5.5,11.5,0.48,0.9,0.9,1,0.9,3.2,4.1,5,1.4,0,1.4,4.1,11.9,NA,104,109
1 season,NA,UTA,NBA,,3,0,27,6,17.9,0.333,0,0,NA,6,17.9,0.333,6,8,0.75,4,0,4,10,0,0,0,4,17.9,NA,119,125
