Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2002-03,23,UTA,NBA,PG,3,27,14.1,0.418,0,0.444,9,0,4.5,31.2,0,0,0,17.8,NA,0.1,0,0,0.05,NA,3,-4.1,-1.2,0
2004-05,25,DET,NBA,PG,19,150,10.6,0.398,0.022,0.267,0.8,7.3,4,42.9,1.5,1.1,16.6,19.2,NA,-0.1,0.2,0.2,0.049,NA,-2.4,0.8,-1.6,0
2006-07,27,ORL,NBA,PG,3,40,12.6,0.403,0.143,0.143,6,8.8,7.5,25.3,1.4,0,6.3,19.1,NA,0,0,0,0.016,NA,-0.6,-0.7,-1.3,0
2007-08,28,ORL,NBA,PG,4,30,4.5,0.615,0.25,0.5,0,7.7,3.9,19.9,0,0,38.1,12.5,NA,0,0,0,-0.011,NA,-5,-1.6,-6.6,0
2009-10,30,MIA,NBA,PG,5,115,8.7,0.484,0.038,0.077,2,8.2,4.9,16.1,1.4,0,10,12.1,NA,0,0.1,0.2,0.063,NA,-2.9,0.4,-2.5,0
Career,NA,,NBA,,34,362,10,0.432,0.051,0.224,2.3,7.2,4.7,29.6,1.2,0.5,13.6,16.3,NA,0,0.3,0.3,0.045,NA,-2.2,-0.1,-2.2,0
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,DET,NBA,,19,150,10.6,0.398,0.022,0.267,0.8,7.3,4,42.9,1.5,1.1,16.6,19.2,NA,-0.1,0.2,0.2,0.049,NA,-2.4,0.8,-1.6,0
2 seasons,NA,ORL,NBA,,7,70,9.1,0.455,0.167,0.222,3.5,8.3,5.9,23,0.8,0,16.8,16.3,NA,0,0,0,0.004,NA,-2.5,-1.1,-3.5,0
1 season,NA,MIA,NBA,,5,115,8.7,0.484,0.038,0.077,2,8.2,4.9,16.1,1.4,0,10,12.1,NA,0,0.1,0.2,0.063,NA,-2.9,0.4,-2.5,0
1 season,NA,UTA,NBA,,3,27,14.1,0.418,0,0.444,9,0,4.5,31.2,0,0,0,17.8,NA,0.1,0,0,0.05,NA,3,-4.1,-1.2,0
