Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2002-03,23,UTA,NBA,PG,3,0,27,4,12,0.333,0,0,NA,4,12,0.333,4,5.3,0.75,2.7,0,2.7,6.7,0,0,0,2.7,12
2004-05,25,DET,NBA,PG,19,0,150,3.8,10.8,0.356,0,0.2,0,3.8,10.6,0.364,1.9,2.9,0.667,0.2,2.2,2.4,9.4,1,0.5,2.4,4.6,9.6
2006-07,27,ORL,NBA,PG,3,0,40,4.5,12.6,0.357,0,1.8,0,4.5,10.8,0.417,1.8,1.8,1,1.8,2.7,4.5,5.4,0.9,0,0.9,3.6,10.8
2007-08,28,ORL,NBA,PG,4,0,30,2.4,4.8,0.5,0,1.2,0,2.4,3.6,0.667,2.4,2.4,1,0,2.4,2.4,4.8,0,0,3.6,4.8,7.2
2009-10,30,MIA,NBA,PG,5,5,115,3.8,8.1,0.462,0,0.3,0,3.8,7.8,0.48,0.6,0.6,1,0.6,2.2,2.8,3.4,0.9,0,0.9,2.8,8.1
Career,NA,,NBA,,34,5,362,3.8,9.7,0.388,0,0.5,0,3.8,9.2,0.409,1.7,2.2,0.773,0.7,2.1,2.8,6.5,0.8,0.2,1.7,3.8,9.2
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,DET,NBA,,19,0,150,3.8,10.8,0.356,0,0.2,0,3.8,10.6,0.364,1.9,2.9,0.667,0.2,2.2,2.4,9.4,1,0.5,2.4,4.6,9.6
2 seasons,NA,ORL,NBA,,7,0,70,3.6,9.3,0.389,0,1.5,0,3.6,7.7,0.467,2.1,2.1,1,1,2.6,3.6,5.1,0.5,0,2.1,4.1,9.3
1 season,NA,MIA,NBA,,5,5,115,3.8,8.1,0.462,0,0.3,0,3.8,7.8,0.48,0.6,0.6,1,0.6,2.2,2.8,3.4,0.9,0,0.9,2.8,8.1
1 season,NA,UTA,NBA,,3,0,27,4,12,0.333,0,0,NA,4,12,0.333,4,5.3,0.75,2.7,0,2.7,6.7,0,0,0,2.7,12
