Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2002-03,23,UTA,NBA,PG,3,0,27,3,9,0.333,0,0,NA,3,9,0.333,0.333,3,4,0.75,2,0,2,5,0,0,0,2,9
2004-05,25,DET,NBA,PG,19,0,150,16,45,0.356,0,1,0,16,44,0.364,0.356,8,12,0.667,1,9,10,39,4,2,10,19,40
2006-07,27,ORL,NBA,PG,3,0,40,5,14,0.357,0,2,0,5,12,0.417,0.357,2,2,1,2,3,5,6,1,0,1,4,12
2007-08,28,ORL,NBA,PG,4,0,30,2,4,0.5,0,1,0,2,3,0.667,0.5,2,2,1,0,2,2,4,0,0,3,4,6
2009-10,30,MIA,NBA,PG,5,5,115,12,26,0.462,0,1,0,12,25,0.48,0.462,2,2,1,2,7,9,11,3,0,3,9,26
Career,NA,,NBA,,34,5,362,38,98,0.388,0,5,0,38,93,0.409,0.388,17,22,0.773,7,21,28,65,8,2,17,38,93
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,DET,NBA,,19,0,150,16,45,0.356,0,1,0,16,44,0.364,0.356,8,12,0.667,1,9,10,39,4,2,10,19,40
2 seasons,NA,ORL,NBA,,7,0,70,7,18,0.389,0,3,0,7,15,0.467,0.389,4,4,1,2,5,7,10,1,0,4,8,18
1 season,NA,MIA,NBA,,5,5,115,12,26,0.462,0,1,0,12,25,0.48,0.462,2,2,1,2,7,9,11,3,0,3,9,26
1 season,NA,UTA,NBA,,3,0,27,3,9,0.333,0,0,NA,3,9,0.333,0.333,3,4,0.75,2,0,2,5,0,0,0,2,9
