,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2000-01,24,CHH,NBA,SF,67,1201,.531,10.7,.990,.258,.115,.339,.278,.010,.531,.762,.511,.478,.389,.500,.822,.066,24,1.000,.500,1.000,1,0
2001-02,25,CHI,NBA,SF,29,653,.453,11.8,.980,.231,.093,.279,.377,.020,.455,.702,.435,.377,.366,.400,.736,.085,19,1.000,.200,1.000,0,0
2002-03,26,CHI,NBA,SF,64,1355,.492,10.0,.956,.362,.117,.219,.257,.044,.505,.675,.405,.420,.383,.214,.697,.117,35,.667,.357,.400,2,0
2003-04,27,CHI,NBA,SF,51,1024,.482,14.2,.985,.150,.067,.202,.564,.015,.486,.653,.409,.485,.451,.200,.897,.043,13,.000,.200,.000,0,0
Career,,,NBA,,211,4233,.494,11.6,.978,.251,.100,.264,.364,.022,.499,.705,.450,.447,.408,.286,.796,.076,91,.750,.321,.556,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,CHI,NBA,,144,3032,.477,12.0,.973,.248,.092,.230,.403,.027,.484,.677,.415,.426,.413,.250,.782,.081,67,.667,.292,.429,2,0
1 season,,CHH,NBA,,67,1201,.531,10.7,.990,.258,.115,.339,.278,.010,.531,.762,.511,.478,.389,.500,.822,.066,24,1.000,.500,1.000,1,0
