Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1999-00,23,CHH,NBA,SF,4,45,12.5,0.466,0,0.167,2.7,5,3.9,16.3,2.5,1.7,7.2,14.8,NA,0,0,0.1,0.061,NA,0.6,0.5,1.1,0
2000-01,24,CHH,NBA,SF,10,192,15.4,0.551,0.05,0.1,5.2,14.8,9.8,8.6,1.1,1.7,7.4,16.3,NA,0.3,0.2,0.6,0.145,NA,0.7,0.4,1.1,0.2
Career,NA,,NBA,,14,237,14.9,0.536,0.042,0.111,4.7,13,8.7,10.1,1.4,1.7,7.4,16,NA,0.4,0.3,0.6,0.129,NA,0.6,0.4,1.1,0.2
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,CHH,NBA,,14,237,14.9,0.536,0.042,0.111,4.7,13,8.7,10.1,1.4,1.7,7.4,16,NA,0.4,0.3,0.6,0.129,NA,0.6,0.4,1.1,0.2
