,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2002-03,19,KENTUCKY,31,262,41,82,11,30,23,28,,42,12,10,6,,,116,.500,.367,.821,8.5,3.7,1.4,0.4
2003-04,20,KENTUCKY,32,921,130,273,37,93,58,76,,161,35,24,11,,,355,.476,.398,.763,28.8,11.1,5.0,1.1
2004-05,21,KENTUCKY,34,991,183,375,47,132,86,118,,160,51,37,12,,,499,.488,.356,.729,29.1,14.7,4.7,1.5
Career,,,97,2174,354,730,95,255,167,222,,363,98,71,29,,,970,.485,.373,.752,22.4,10.0,3.7,1.0
