Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1984-85,22,POR,NBA,PG,9,0,18.4,4,8.3,0.48,0.3,1.2,0.273,3.7,7.1,0.516,0.5,0.6,0.9,0.625,0.4,1.3,1.8,4.1,0.6,0,1.1,2.7,8.9
1985-86,23,POR,NBA,PG,4,4,26,3,6.5,0.462,0,0.3,0,3,6.3,0.48,0.462,0.5,0.5,1,0.8,3,3.8,5.8,1.3,0.3,1.5,3.3,6.5
1986-87,24,PHI,NBA,PG,2,0,4,0.5,1,0.5,0,0,NA,0.5,1,0.5,0.5,0,0,NA,0,0,0,1,0,0,0,0.5,1
1987-88,25,WSB,NBA,PG,5,5,17.2,2.8,6.2,0.452,0,0,NA,2.8,6.2,0.452,0.452,0.8,1.4,0.571,1,2,3,2.6,0.6,0.6,1,1.8,6.4
1994-95,32,CLE,NBA,PG,4,0,10.8,1.3,2.5,0.5,0,0.3,0,1.3,2.3,0.556,0.5,0.5,1,0.5,0.3,0,0.3,0.5,0.3,0,0,0.5,3
Career,NA,,NBA,,24,9,17,2.8,6,0.472,0.1,0.5,0.231,2.7,5.5,0.496,0.483,0.5,0.9,0.619,0.5,1.4,2,3.2,0.6,0.2,0.9,2,6.3
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,POR,NBA,,13,4,20.8,3.7,7.8,0.475,0.2,0.9,0.25,3.5,6.8,0.506,0.49,0.5,0.8,0.7,0.5,1.8,2.4,4.6,0.8,0.1,1.2,2.8,8.2
1 season,NA,WSB,NBA,,5,5,17.2,2.8,6.2,0.452,0,0,NA,2.8,6.2,0.452,0.452,0.8,1.4,0.571,1,2,3,2.6,0.6,0.6,1,1.8,6.4
1 season,NA,CLE,NBA,,4,0,10.8,1.3,2.5,0.5,0,0.3,0,1.3,2.3,0.556,0.5,0.5,1,0.5,0.3,0,0.3,0.5,0.3,0,0,0.5,3
1 season,NA,PHI,NBA,,2,0,4,0.5,1,0.5,0,0,NA,0.5,1,0.5,0.5,0,0,NA,0,0,0,1,0,0,0,0.5,1
