Season,Team,Lg,Salary
1985-86,Portland Trail Blazers,NBA,"$112,500"
1987-88,Washington Bullets,NBA,"$150,000"
1988-89,Washington Bullets,NBA,"$200,000"
1990-91,Sacramento Kings,NBA,"$300,000"
1994-95,Cleveland Cavaliers,NBA,"$150,000"
Career,(may be incomplete),,"$912,500"
