,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1949-50,28,PHW,NBA,,2,13,3,4,,4,5,5
1950-51,29,PHW,NBA,,0,0,0,0,0,0,0,0
Career,,,,,2,13,3,4,,4,5,5
