Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1946-47,25,TOT,BAA,NA,58,NA,NA,NA,NA,0.295,NA,NA,0.723,NA,NA,NA,NA
1946-47,25,CLR,BAA,NA,17,NA,NA,NA,NA,0.323,NA,NA,0.716,NA,NA,NA,NA
1946-47,25,TRH,BAA,NA,41,NA,NA,NA,NA,0.285,NA,NA,0.726,NA,NA,NA,NA
1948-49,27,TOT,BAA,NA,52,NA,NA,NA,NA,0.338,NA,NA,0.728,NA,NA,NA,NA
1948-49,27,BLB,BAA,NA,13,NA,NA,NA,NA,0.2,NA,NA,0.694,NA,NA,NA,NA
1948-49,27,FTW,BAA,NA,20,NA,NA,NA,NA,0.335,NA,NA,0.743,NA,NA,NA,NA
1948-49,27,INJ,BAA,NA,19,NA,NA,NA,NA,0.364,NA,NA,0.729,NA,NA,NA,NA
1949-50,28,PHW,NBA,NA,64,NA,NA,NA,NA,0.396,NA,NA,0.727,NA,NA,NA,NA
1950-51,29,PHW,NBA,NA,57,NA,NA,NA,NA,0.352,NA,NA,0.616,NA,NA,NA,NA
Career,NA,,TOT,NA,231,NA,NA,NA,NA,0.332,NA,NA,0.716,NA,NA,NA,NA
,NA,,NBA,NA,121,NA,NA,NA,NA,0.387,NA,NA,0.702,NA,NA,NA,NA
,NA,,BAA,NA,110,NA,NA,NA,NA,0.311,NA,NA,0.725,NA,NA,NA,NA
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,PHW,NBA,NA,121,NA,NA,NA,NA,0.387,NA,NA,0.702,NA,NA,NA,NA
1 season,NA,TRH,BAA,NA,41,NA,NA,NA,NA,0.285,NA,NA,0.726,NA,NA,NA,NA
1 season,NA,FTW,BAA,NA,20,NA,NA,NA,NA,0.335,NA,NA,0.743,NA,NA,NA,NA
1 season,NA,INJ,BAA,NA,19,NA,NA,NA,NA,0.364,NA,NA,0.729,NA,NA,NA,NA
1 season,NA,CLR,BAA,NA,17,NA,NA,NA,NA,0.323,NA,NA,0.716,NA,NA,NA,NA
1 season,NA,BLB,BAA,NA,13,NA,NA,NA,NA,0.2,NA,NA,0.694,NA,NA,NA,NA
