Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1946-47,25,TOT,BAA,NA,58,NA,NA,259,879,0.295,235,325,0.723,NA,84,176,753
1946-47,25,CLR,BAA,NA,17,NA,NA,73,226,0.323,63,88,0.716,NA,28,50,209
1946-47,25,TRH,BAA,NA,41,NA,NA,186,653,0.285,172,237,0.726,NA,56,126,544
1948-49,27,TOT,BAA,NA,52,NA,NA,172,509,0.338,177,243,0.728,NA,104,170,521
1948-49,27,BLB,BAA,NA,13,NA,NA,10,50,0.2,25,36,0.694,NA,3,29,45
1948-49,27,FTW,BAA,NA,20,NA,NA,59,176,0.335,55,74,0.743,NA,27,66,173
1948-49,27,INJ,BAA,NA,19,NA,NA,103,283,0.364,97,133,0.729,NA,74,75,303
1949-50,28,PHW,NBA,NA,64,NA,NA,172,434,0.396,218,300,0.727,NA,99,169,562
1950-51,29,PHW,NBA,NA,57,NA,NA,43,122,0.352,53,86,0.616,102,32,60,139
Career,NA,,TOT,NA,231,NA,NA,646,1944,0.332,683,954,0.716,102,319,575,1975
,NA,,NBA,NA,121,NA,NA,215,556,0.387,271,386,0.702,102,131,229,701
,NA,,BAA,NA,110,NA,NA,431,1388,0.311,412,568,0.725,NA,188,346,1274
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,PHW,NBA,NA,121,NA,NA,215,556,0.387,271,386,0.702,102,131,229,701
1 season,NA,TRH,BAA,NA,41,NA,NA,186,653,0.285,172,237,0.726,NA,56,126,544
1 season,NA,FTW,BAA,NA,20,NA,NA,59,176,0.335,55,74,0.743,NA,27,66,173
1 season,NA,INJ,BAA,NA,19,NA,NA,103,283,0.364,97,133,0.729,NA,74,75,303
1 season,NA,CLR,BAA,NA,17,NA,NA,73,226,0.323,63,88,0.716,NA,28,50,209
1 season,NA,BLB,BAA,NA,13,NA,NA,10,50,0.2,25,36,0.694,NA,3,29,45
