,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1984-85,18,KENTUCKY,27,196,12,41,,,7,17,,54,,2,8,12,44,31,.293,,.412,7.3,1.1,2.0,
1985-86,19,KENTUCKY,28,209,30,55,,,22,46,,50,,4,12,24,39,82,.545,,.478,7.5,2.9,1.8,
1986-87,20,KENTUCKY,29,635,91,161,,,35,71,,155,,16,31,55,95,217,.565,,.493,21.9,7.5,5.3,
1987-88,21,KENTUCKY,33,869,123,219,,,115,154,,216,,28,32,69,110,361,.562,,.747,26.3,10.9,6.5,
Career,,,117,1909,256,476,,,179,288,,475,,50,83,160,288,691,.538,,.622,16.3,5.9,4.1,
