,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2007-08,20,MIA,NBA,SG,59,1441,.381,18.8,.537,.123,.054,.070,.290,.463,.424,.540,.429,.250,.416,.332,.564,.029,12,.911,.231,.345,2,0
2008-09,21,MIA,NBA,SF,75,1833,.375,20.8,.388,.067,.026,.074,.220,.612,.356,.488,.353,.333,.324,.387,.596,.012,8,.954,.309,.443,3,0
2009-10,22,MIA,NBA,SG,45,691,.320,20.2,.502,.051,.055,.095,.300,.498,.323,.692,.286,.375,.250,.317,.561,.004,1,.825,.246,.323,1,0
2010-11,23,OKC,NBA,SG,43,598,.436,23.2,.149,.022,.017,.017,.094,.851,.519,.500,.333,.667,.529,.422,.643,.006,1,.969,.331,.451,1,0
2011-12,24,OKC,NBA,SG,57,989,.368,22.4,.230,.027,.027,.027,.149,.770,.441,.625,.375,.375,.432,.346,.633,.003,0,.975,.360,.378,1,0
2012-13,25,TOT,NBA,SG,49,441,.305,20.2,.455,.084,.036,.078,.257,.545,.329,.714,.167,.077,.302,.286,.640,.012,2,.769,.198,.333,0,0
2012-13,25,HOU,NBA,SG,16,165,.356,19.8,.492,.085,.068,.068,.271,.508,.345,.600,.250,.000,.375,.367,.500,.017,1,.818,.133,.000,0,0
2012-13,25,CHI,NBA,SG,33,276,.278,20.4,.435,.083,.019,.083,.250,.565,.319,.778,.000,.111,.259,.246,.733,.009,1,.733,.230,.429,0,0
Career,,,NBA,,328,5993,.369,20.6,.401,.071,.037,.064,.229,.599,.383,.559,.355,.303,.357,.359,.589,.014,24,.930,.291,.398,8,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,MIA,NBA,,179,3965,.368,19.9,.462,.084,.042,.076,.260,.538,.378,.538,.373,.315,.346,.358,.575,.017,21,.923,.274,.399,6,0
2 seasons,,OKC,NBA,,100,1587,.394,22.7,.199,.025,.023,.023,.128,.801,.463,.583,.364,.455,.459,.377,.636,.004,1,.972,.348,.406,2,0
1 season,,CHI,NBA,,33,276,.278,20.4,.435,.083,.019,.083,.250,.565,.319,.778,.000,.111,.259,.246,.733,.009,1,.733,.230,.429,0,0
1 season,,HOU,NBA,,16,165,.356,19.8,.492,.085,.068,.068,.271,.508,.345,.600,.250,.000,.375,.367,.500,.017,1,.818,.133,.000,0,0
