,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2008-09,21,MIA,NBA,SF,7,161,.310,22.3,.286,.071,.000,.048,.167,.714,.333,.667,,.000,.286,.300,.750,.000,0,1.000,.067,.000,1,0
2010-11,23,OKC,NBA,SG,17,195,.393,24.1,.179,.054,.018,.000,.107,.821,.600,1.000,1.000,,.333,.348,.833,.018,1,1.000,.522,.417,4,0
2011-12,24,OKC,NBA,SG,16,109,.378,21.4,.351,.027,.054,.027,.243,.649,.462,1.000,.500,1.000,.333,.333,.833,.000,0,1.000,.375,.444,0,0
2012-13,25,CHI,NBA,SG,6,36,.100,23.3,.200,.000,.000,.100,.100,.800,.000,,,.000,.000,.125,,.000,0,1.000,.375,.000,0,0
Career,,,NBA,,46,501,.345,22.8,.255,.048,.021,.028,.159,.745,.432,.857,.667,.250,.304,.315,.813,.007,1,1.000,.352,.368,5,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,OKC,NBA,,33,304,.387,23.0,.247,.043,.032,.011,.161,.753,.522,1.000,.667,1.000,.333,.343,.833,.011,1,1.000,.471,.424,4,0
1 season,,MIA,NBA,,7,161,.310,22.3,.286,.071,.000,.048,.167,.714,.333,.667,,.000,.286,.300,.750,.000,0,1.000,.067,.000,1,0
1 season,,CHI,NBA,,6,36,.100,23.3,.200,.000,.000,.100,.100,.800,.000,,,.000,.000,.125,,.000,0,1.000,.375,.000,0,0
