,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1991-92,19,UPENN,26,795,108,263,37,117,65,95,,93,82,38,4,71,66,318,.411,.316,.684,30.6,12.2,3.6,3.2
1992-93,20,UPENN,27,912,129,305,50,127,46,69,,128,133,39,11,54,51,354,.423,.394,.667,33.8,13.1,4.7,4.9
1993-94,21,UPENN,28,929,124,309,50,146,107,136,,127,130,53,3,71,48,405,.401,.342,.787,33.2,14.5,4.5,4.6
1994-95,22,UPENN,28,934,143,333,41,129,84,118,,134,160,36,4,63,31,411,.429,.318,.712,33.4,14.7,4.8,5.7
Career,,,109,3570,504,1210,178,519,302,418,,482,505,166,22,259,196,1488,.417,.343,.722,32.8,13.7,4.4,4.6
