Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1967-68,22,DLC,ABA,SG,8,NA,43.1,6.9,14.4,0.478,0,0.3,0,6.9,14.1,0.487,0.478,4.5,5.4,0.837,NA,NA,2.5,3.5,3,3.4,18.3
1968-69,23,DLC,ABA,SG,7,NA,28.3,3.1,7.6,0.415,0.1,0.7,0.2,3,6.9,0.438,0.425,2.4,3.3,0.739,NA,NA,1.9,3.4,2.4,1.9,8.9
1969-70,24,DLC,ABA,SG,5,NA,22,3.6,7.2,0.5,0.2,0.8,0.25,3.4,6.4,0.531,0.514,1.6,1.8,0.889,NA,NA,2,4.6,1,3.6,9
1970-71,25,TEX,ABA,SG,3,NA,15,1.3,4.7,0.286,0.3,2.3,0.143,1,2.3,0.429,0.321,0.7,1,0.667,0.3,2,2.3,1.7,0.3,2.7,3.7
Career,NA,,ABA,,23,NA,30.3,4.3,9.5,0.454,0.1,0.8,0.167,4.2,8.7,0.48,0.461,2.7,3.4,0.808,0.3,2,2.2,3.5,2,2.9,11.5
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,"DLC,TEX",ABA,,23,NA,30.3,4.3,9.5,0.454,0.1,0.8,0.167,4.2,8.7,0.48,0.461,2.7,3.4,0.808,0.3,2,2.2,3.5,2,2.9,11.5
