,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1980-81,22,LAL,NBA,,8,,1,,,,6,8,,,,,,,,,16,
1981-82,23,IND,NBA,,8,15,1,,8,,5,6,,,4,4,,,,5,20,
1982-83,24,IND,NBA,,17,21,2,,15,,9,10,,,8,11,,,,6,42,
1983-84,25,IND,NBA,,16,30,2,3,15,28,9,14,5,5,6,8,,,,6,42,
1984-85,26,NYK,NBA,,10,16,1,3,10,16,10,12,3,5,7,7,5,1,5,6,22,20.5
1985-86,27,TOT,NBA,,3,5,0,1,3,5,3,4,1,1,1,1,1,0,4,4,9,5.1
1985-86,27,NYK,NBA,,1,4,0,1,1,3,1,1,1,1,1,1,1,0,4,4,3,0.3
1985-86,27,PHI,NBA,,3,5,0,0,3,5,3,4,0,1,1,1,0,0,1,4,9,5.1
Career,,,,,17,,2,,,,10,14,,,,,,,,,42,
3 Seasons,,IND,NBA,,17,30,2,,15,,9,14,,,8,11,,,,6,42,
2 Seasons,,NYK,NBA,,10,16,1,3,10,16,10,12,3,5,7,7,5,1,5,6,22,20.5
1 Season,,LAL,NBA,,8,,1,,,,6,8,,,,,,,,,16,
1 Season,,PHI,NBA,,3,5,0,0,3,5,3,4,0,1,1,1,0,0,1,4,9,5.1
