Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,,OWS,DWS,WS,WS/48
1967-68,28,KEN,ABA,C,11,90,1.7,0.316,0,0.429,NA,NA,14,1.6,15.3,16.5,NA,-0.3,0.1,-0.2,-0.081
Career,NA,,ABA,,11,90,1.7,0.316,0,0.429,NA,NA,14,1.6,15.3,16.5,NA,-0.3,0.1,-0.2,-0.081
