,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,30,PHI,NBA,SF,82,2649,,1%,83%,16%,,+4.2,-1.6,54,31,98,14,74,0,292,15,73
2001-02,31,CHH,NBA,SF,45,893,,48%,48%,5%,,+0.4,-0.8,25,12,44,2,16,0,114,3,23
2002-03,32,NOH,NBA,SG,81,1497,,49%,41%,11%,,+4.9,+4.0,29,8,72,7,30,0,224,4,37
2003-04,33,NOH,NBA,SF,78,1701,,2%,93%,5%,,-3.1,-4.8,32,12,77,10,17,0,258,5,25
2004-05,34,NOH,NBA,SF,44,933,,,78%,22%,,-6.4,+2.5,27,16,41,10,9,0,192,3,14
Career,,,NBA,,330,7673,,16%,72%,12%,,+1.0,-0.6,167,79,332,43,146,0,1080,30,172
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,NOH,NBA,,203,4131,,18%,71%,11%,,-1.0,0.0,88,36,190,27,56,0,674,12,76
1 season,,PHI,NBA,,82,2649,,1%,83%,16%,,+4.2,-1.6,54,31,98,14,74,0,292,15,73
1 season,,CHH,NBA,,45,893,,48%,48%,5%,,+0.4,-0.8,25,12,44,2,16,0,114,3,23
