,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,30,PHI,NBA,SF,10,222,,,41%,59%,,-7.1,-9.0,5,3,10,2,6,0,25,0,6
2001-02,31,CHH,NBA,SF,9,286,,1%,98%,2%,,-1.1,-3.5,4,4,14,1,3,0,28,1,5
2002-03,32,NOH,NBA,SG,6,163,,23%,70%,7%,,+5.2,+14.8,3,2,4,1,1,0,22,0,1
2003-04,33,NOH,NBA,SF,7,147,,,85%,15%,,+1.8,+9.5,6,0,11,0,3,0,26,0,3
Career,,,NBA,,32,818,,5%,74%,21%,,-0.9,+1.0,18,9,39,4,13,0,101,1,15
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,NOH,NBA,,13,310,,12%,77%,11%,,+3.6,+12.3,9,2,15,1,4,0,48,0,4
1 season,,PHI,NBA,,10,222,,,41%,59%,,-7.1,-9.0,5,3,10,2,6,0,25,0,6
1 season,,CHH,NBA,,9,286,,1%,98%,2%,,-1.1,-3.5,4,4,14,1,3,0,28,1,5
