,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2000-01,30,PHI,NBA,SF,82,2649,.445,9.3,.907,.354,.196,.188,.169,.093,.463,.683,.240,.353,.385,.263,.718,.039,22,.933,.509,.276,0,0
2001-02,31,CHH,NBA,SF,45,893,.369,8.5,.970,.444,.096,.141,.288,.030,.375,.489,.421,.357,.193,.167,.694,.020,2,1.000,.333,.000,0,0
2002-03,32,NOH,NBA,SG,81,1497,.409,10.9,.780,.404,.086,.114,.175,.220,.425,.503,.290,.293,.397,.354,.664,.031,11,.857,.506,.475,1,0
2003-04,33,NOH,NBA,SF,78,1701,.397,14.3,.629,.277,.088,.069,.195,.371,.449,.519,.333,.423,.411,.309,.774,.021,7,.930,.511,.366,0,0
2004-05,34,NOH,NBA,SF,44,933,.360,13.5,.804,.270,.085,.079,.370,.196,.375,.451,.313,.333,.343,.297,.772,.021,4,1.000,.541,.300,0,0
Career,,,NBA,,330,7673,.409,11.1,.817,.349,.127,.130,.211,.183,.432,.564,.282,.350,.354,.308,.719,.029,46,.918,.509,.364,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,NOH,NBA,,203,4131,.394,12.8,.724,.325,.087,.089,.223,.276,.422,.500,.313,.341,.383,.322,.727,.025,22,.915,.514,.389,1,0
1 season,,PHI,NBA,,82,2649,.445,9.3,.907,.354,.196,.188,.169,.093,.463,.683,.240,.353,.385,.263,.718,.039,22,.933,.509,.276,0,0
1 season,,CHH,NBA,,45,893,.369,8.5,.970,.444,.096,.141,.288,.030,.375,.489,.421,.357,.193,.167,.694,.020,2,1.000,.333,.000,0,0
