Season,Team,Lg,Salary
1984-85,Seattle SuperSonics,NBA,"$450,000"
1985-86,Seattle SuperSonics,NBA,"$450,000"
1986-87,Dallas Mavericks,NBA,"$500,000"
Career,(may be incomplete),,"$1,400,000"
