Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2004-05,22,CHA,NBA,PF,73,73,2600,448,1003,0.447,0,1,0,448,1002,0.447,0.447,209,343,0.609,275,520,795,64,62,125,125,214,1105
2005-06,23,CHA,NBA,PF,26,25,874,131,316,0.415,0,0,NA,131,316,0.415,0.415,82,125,0.656,94,167,261,31,22,50,53,88,344
2006-07,24,CHA,NBA,C,67,65,2329,394,740,0.532,0,0,NA,394,740,0.532,0.532,175,295,0.593,258,499,757,80,57,172,111,210,963
2007-08,25,CHA,NBA,C,82,82,2718,460,860,0.535,0,0,NA,460,860,0.535,0.535,213,374,0.57,255,621,876,70,62,138,164,241,1133
2008-09,26,CHA,NBA,C,82,81,2691,433,772,0.561,0,0,NA,433,772,0.561,0.561,219,369,0.593,275,552,827,53,48,136,144,247,1085
2009-10,27,NOH,NBA,C,82,82,2370,348,656,0.53,0,0,NA,348,656,0.53,0.53,154,274,0.562,251,491,742,55,54,127,111,218,850
2010-11,28,NOH,NBA,C,72,72,2287,300,524,0.573,0,1,0,300,523,0.574,0.573,145,258,0.562,230,454,684,42,40,127,119,230,745
2011-12,29,NOH,NBA,C,27,27,781,114,214,0.533,0,0,NA,114,214,0.533,0.533,38,74,0.514,70,143,213,24,16,26,37,73,266
2012-13,30,WAS,NBA,C,79,77,2052,328,687,0.477,0,0,NA,328,687,0.477,0.477,109,191,0.571,199,493,692,93,45,77,107,145,765
2017-18,35,NOP,NBA,C,26,19,353,48,95,0.505,0,0,NA,48,95,0.505,0.505,18,22,0.818,47,73,120,8,8,25,13,30,114
Career,NA,,NBA,,616,603,19055,3004,5867,0.512,0,2,0,3004,5865,0.512,0.512,1362,2325,0.586,1954,4013,5967,520,414,1003,984,1696,7370
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,CHA,NBA,,330,326,11212,1866,3691,0.506,0,1,0,1866,3690,0.506,0.506,898,1506,0.596,1157,2359,3516,298,251,621,597,1000,4630
4 seasons,NA,"NOH,NOP",NBA,,207,200,5791,810,1489,0.544,0,1,0,810,1488,0.544,0.544,355,628,0.565,598,1161,1759,129,118,305,280,551,1975
1 season,NA,WAS,NBA,,79,77,2052,328,687,0.477,0,0,NA,328,687,0.477,0.477,109,191,0.571,199,493,692,93,45,77,107,145,765
