Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Scooter McCray,,0.3,0.1,0
Joe Courtney,79.8,0.4,0.1,0
Bob Bigelow,74.6,0.4,0,0
Pops Mensah-Bonsu,73.2,0.3,0,0
David Vaughn,73.2,0.4,0.1,-0.1
Jordan Mickey,72.4,0.3,0.1,0.1
Adrian Caldwell,71.0,0.4,0.1,0
Easy Parham,63.7,0.3,0.1,0
Chris McCullough,60.7,0.3,0.2,0.1
Anthony Frederick,59.3,0.5,0.2,0
Josh Huestis,57.4,0.5,0.2,0
