Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Ruben Boumtje-Boumtje,,0.2,0,0
Chris Engler,59.9,0.2,0,0
Joe Cooper,38.8,0.2,0.1,0
Robert Werdann,38.4,0.2,0,-0.1
Gary Leonard,34.4,0.1,0,0
Dan O'Sullivan,25.8,0.1,0.1,0
Rich King,25.5,0.2,0.1,0
Arinze Onuaku,22.2,0.3,0,0
Mouhamed Sene,17.9,0.2,0.2,0
Coby Dietrick,15.6,0.3,0.1,0
Jawann Oldham,14.6,0.3,0,0
