,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1947-48,31,TOT,BAA,,2,8,3,5,,3,5,5
1947-48,31,PHW,BAA,,2,8,3,5,,3,5,5
Career,,,,,2,8,3,5,,3,5,5
