Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1946-47,30,PRO,BAA,NA,58,NA,NA,266,1016,0.262,181,257,0.704,NA,37,196,713
1947-48,31,TOT,BAA,NA,45,NA,NA,76,269,0.283,51,82,0.622,NA,13,99,203
1947-48,31,PRO,BAA,NA,21,NA,NA,53,200,0.265,37,58,0.638,NA,6,68,143
1947-48,31,PHW,BAA,NA,24,NA,NA,23,69,0.333,14,24,0.583,NA,7,31,60
1948-49,32,BOS,BAA,NA,8,NA,NA,6,28,0.214,7,9,0.778,NA,3,9,19
Career,NA,,BAA,NA,111,NA,NA,348,1313,0.265,239,348,0.687,NA,53,304,935
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,PRO,BAA,NA,79,NA,NA,319,1216,0.262,218,315,0.692,NA,43,264,856
1 season,NA,PHW,BAA,NA,24,NA,NA,23,69,0.333,14,24,0.583,NA,7,31,60
1 season,NA,BOS,BAA,NA,8,NA,NA,6,28,0.214,7,9,0.778,NA,3,9,19
