Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1992-93,22,IND,NBA,SF,58,672,12.7,0.469,0.097,0.232,9.9,8.4,9.1,10.7,2.7,0.7,14.2,25.8,NA,-0.4,0.5,0.2,0.014,NA,-1.8,-1.1,-2.8,-0.1
1993-94,23,IND,NBA,SF,43,623,12.1,0.456,0.058,0.318,8.3,13.4,11,12.4,2.6,0.9,14,25.6,NA,-0.3,0.9,0.6,0.043,NA,-3,-0.1,-3.1,-0.2
1994-95,24,LAC,NBA,SG,60,1604,14.7,0.507,0.109,0.333,5.3,10.8,7.8,11.3,2.3,1.1,9.8,23.1,NA,1.1,1,2.1,0.062,NA,-0.8,-0.4,-1.2,0.3
1995-96,25,LAC,NBA,SF,62,1601,13.8,0.484,0.153,0.281,5.6,12.5,9,11.6,2.7,1.3,13.3,23.7,NA,-0.2,1.4,1.2,0.036,NA,-1.6,-0.2,-1.9,0.1
1996-97,26,LAC,NBA,SG,80,2456,13.7,0.504,0.236,0.308,2.7,8.8,5.7,11.2,2.7,1.4,12.6,22.3,NA,1.1,2.1,3.2,0.063,NA,-1,0.2,-0.8,0.7
1997-98,27,DET,NBA,SF,77,1641,12.8,0.505,0.081,0.36,3.5,12.5,7.9,10.4,2.2,0.9,11.9,18.8,NA,1.2,2,3.2,0.093,NA,-1.5,0.9,-0.6,0.6
1998-99,28,MIN,NBA,SF,31,731,11.1,0.487,0.1,0.264,3.3,11.4,7,7.8,2.2,0.5,11.3,17.5,NA,0.4,0.7,1.1,0.074,NA,-2.9,0.4,-2.6,-0.1
1999-00,29,MIN,NBA,SF,82,2392,14.4,0.53,0.045,0.279,5.7,11.4,8.6,12.6,1.7,0.6,11.2,18.6,NA,3.4,2.1,5.5,0.111,NA,0,-0.3,-0.3,1
Career,NA,,NBA,,493,11720,13.6,0.5,0.124,0.301,4.9,11,7.9,11.3,2.3,1,12.1,21.4,NA,6.4,10.7,17.1,0.07,NA,-1.2,0,-1.2,2.2
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,LAC,NBA,,202,5661,14,0.499,0.174,0.308,4.3,10.4,7.2,11.4,2.6,1.3,12,22.9,NA,2,4.5,6.5,0.055,NA,-1.1,-0.1,-1.2,1.1
2 seasons,NA,MIN,NBA,,113,3123,13.6,0.52,0.057,0.276,5.2,11.4,8.2,11.4,1.8,0.6,11.2,18.3,NA,3.8,2.8,6.6,0.102,NA,-0.7,-0.2,-0.9,0.9
2 seasons,NA,IND,NBA,,101,1295,12.4,0.463,0.079,0.272,9.1,10.8,10,11.5,2.6,0.8,14.1,25.7,NA,-0.7,1.4,0.8,0.028,NA,-2.4,-0.6,-3,-0.3
1 season,NA,DET,NBA,,77,1641,12.8,0.505,0.081,0.36,3.5,12.5,7.9,10.4,2.2,0.9,11.9,18.8,NA,1.2,2,3.2,0.093,NA,-1.5,0.9,-0.6,0.6
