Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1969-70,22,SEA,NBA,PG,64,NA,12,2.2,4.5,0.479,1.4,1.8,0.75,NA,NA,1.5,1.6,NA,NA,1.5,5.7
1970-71,23,SEA,NBA,PG,79,NA,20.3,4.2,9.1,0.466,2.1,3.1,0.664,NA,NA,2.4,2.8,NA,NA,1.7,10.5
1971-72,24,SEA,NBA,PG,81,NA,25.2,4.2,8.5,0.496,2.2,3.2,0.668,NA,NA,2.7,3.6,NA,NA,2.4,10.6
1972-73,25,SEA,NBA,PG,53,NA,20,2.7,6.3,0.431,1.2,2,0.574,NA,NA,2.4,3.5,NA,NA,1.7,6.6
1973-74,26,BUF,NBA,PG,36,NA,12,1,2.9,0.352,0.9,1.4,0.635,0.5,0.7,1.2,1.3,0.4,0.1,1.2,3
1974-75,27,BUF,NBA,PG,68,NA,18.5,2.4,4.6,0.526,0.7,1,0.721,0.7,1.2,1.9,2,0.6,0.4,1.6,5.5
1975-76,28,KCK,NBA,PG,22,NA,9.7,1.5,3,0.485,0.4,0.6,0.643,0.4,0.7,1.1,0.9,0.5,0.3,0.6,3.3
Career,NA,,NBA,,403,NA,18.3,3,6.2,0.474,1.4,2.1,0.668,0.6,1,2.1,2.5,0.5,0.3,1.7,7.3
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,SEA,NBA,,277,NA,19.8,3.5,7.3,0.472,1.8,2.6,0.666,NA,NA,2.3,2.9,NA,NA,1.9,8.7
2 seasons,NA,BUF,NBA,,104,NA,16.3,1.9,4,0.482,0.8,1.2,0.683,0.6,1,1.6,1.7,0.6,0.3,1.4,4.7
1 season,NA,KCK,NBA,,22,NA,9.7,1.5,3,0.485,0.4,0.6,0.643,0.4,0.7,1.1,0.9,0.5,0.3,0.6,3.3
