Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,,ORtg,DRtg
1973-74,26,BUF,NBA,PG,36,NA,433,3.7,10.4,0.352,3.3,5.2,0.635,1.9,2.4,4.3,4.7,1.5,0.5,4.2,10.6,NA,NA,103
1974-75,27,BUF,NBA,PG,68,NA,1259,5.8,11,0.526,1.7,2.4,0.721,1.6,2.9,4.5,4.7,1.5,1.1,3.8,13.3,NA,NA,101
1975-76,28,KCK,NBA,PG,22,NA,214,6.8,14,0.485,1.9,3,0.643,1.7,3.4,5.1,4,2.1,1.3,3,15.5,NA,NA,101
Career,NA,,NBA,,126,NA,1906,5.4,11.2,0.482,2.1,3.1,0.679,1.7,2.8,4.5,4.6,1.6,1,3.8,12.9,NA,NA,101
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,BUF,NBA,,104,NA,1692,5.2,10.9,0.482,2.1,3.1,0.683,1.7,2.7,4.4,4.7,1.5,0.9,3.9,12.6,NA,NA,101
1 season,NA,KCK,NBA,,22,NA,214,6.8,14,0.485,1.9,3,0.643,1.7,3.4,5.1,4,2.1,1.3,3,15.5,NA,NA,101
