Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1973-74,26,BUF,NBA,PG,1,12,7.8,0.174,1,0,23.3,11.8,18.3,3.6,0,NA,0,0,0,-0.068,NA,-4,3.4,-0.6,0
1974-75,27,BUF,NBA,PG,6,65,10.7,0.467,0.313,7.9,5.1,6.5,18.3,1.4,0.8,NA,0,0,0,0.032,NA,-0.7,-0.2,-0.9,0
Career,NA,,NBA,,7,77,10.3,0.427,0.389,6.6,7.9,7.3,18.3,1.7,0.7,NA,0,0,0,0.017,NA,-1.2,0.4,-0.8,0
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,BUF,NBA,,7,77,10.3,0.427,0.389,6.6,7.9,7.3,18.3,1.7,0.7,NA,0,0,0,0.017,NA,-1.2,0.4,-0.8,0
