Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,,ORtg,DRtg
1973-74,26,BUF,NBA,PG,1,NA,12,0,7.2,0,3.6,7.2,0.5,0,10.8,10.8,7.2,3.6,0,0,3.6,NA,NA,89
1974-75,27,BUF,NBA,PG,6,NA,65,4.9,11.2,0.438,2.1,3.5,0.6,3.5,2.1,5.6,6.3,1.4,0.7,7,11.9,NA,NA,104
Career,NA,,NBA,,7,NA,77,4.1,10.6,0.389,2.3,4.1,0.571,2.9,3.5,6.5,6.5,1.8,0.6,5.9,10.6,NA,NA,102
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,BUF,NBA,,7,NA,77,4.1,10.6,0.389,2.3,4.1,0.571,2.9,3.5,6.5,6.5,1.8,0.6,5.9,10.6,NA,NA,102
