,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1974-75,24,HOU,NBA,,9,,,,,,6,6,,,,,,,,,20,
1975-76,25,TOT,NBA,,11,,,,,,7,7,,,,,,,,,23,
1975-76,25,HOU,NBA,,4,,,,,,0,0,,,,,,,,,8,
1975-76,25,POR,NBA,,11,16,,,,,7,7,11,12,16,5,3,4,,6,23,
1976-77,26,ATL,NBA,,9,,,,,,7,9,,,,,,,,,19,
1977-78,27,ATL,NBA,,10,,,,,,13,14,,,,,,,,,27,
1978-79,28,ATL,NBA,,11,,,,,,10,12,,,,,,,,,27,
1979-80,29,ATL,NBA,,11,,1,,,,6,,,,,,,,,,24,
1980-81,30,ATL,NBA,,10,,1,,,,16,17,,,,,,,,,32,
1981-82,31,ATL,NBA,,8,,1,,,,7,9,,,,,,,,,19,
1982-83,32,TOT,NBA,,8,19,1,,8,,6,8,,,15,6,,,,6,20,
1982-83,32,ATL,NBA,,8,19,1,,8,,6,8,,,15,6,,,,6,20,
1982-83,32,SEA,NBA,,7,9,1,,7,,3,4,3,7,9,4,,,3,5,16,
1983-84,33,SEA,NBA,,5,7,1,1,4,7,6,7,5,8,8,5,,2,3,6,14,
Career,,,,,11,,,,,,16,,,,,,,,,,32,
7 Seasons,,ATL,NBA,,11,,,,,,16,,,,,,,,,,32,
2 Seasons,,SEA,NBA,,7,9,1,,7,,6,7,5,8,9,5,,,3,6,16,
1 Season,,POR,NBA,,11,16,,,,,7,7,11,12,16,5,3,4,,6,23,
2 Seasons,,HOU,NBA,,9,,,,,,6,6,,,,,,,,,20,
