Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1974-75,24,HOU,NBA,C,55,NA,897,7.3,14.5,0.502,NA,NA,NA,7.3,14.5,0.502,2.3,2.9,0.818,4.2,10.1,14.3,4.6,1.9,1.9,NA,5.1,16.9,NA,NA,96
1975-76,25,TOT,NBA,C,72,NA,1411,6.3,12.7,0.494,NA,NA,NA,6.3,12.7,0.494,2.8,3.8,0.725,5.4,10.3,15.7,3.6,1.4,0.8,NA,5.3,15.3,NA,NA,96
1975-76,25,HOU,NBA,C,6,NA,51,4.5,11.7,0.385,NA,NA,NA,4.5,11.7,0.385,0,0,NA,4.5,11.7,16.2,9,0,0,NA,5.4,9,NA,NA,102
1975-76,25,POR,NBA,C,66,NA,1360,6.4,12.8,0.497,NA,NA,NA,6.4,12.8,0.497,2.9,3.9,0.725,5.4,10.3,15.7,3.4,1.4,0.8,NA,5.3,15.6,NA,NA,96
1976-77,26,ATL,NBA,PF,44,NA,945,7.1,14.8,0.482,NA,NA,NA,7.1,14.8,0.482,3.3,4.3,0.761,3.8,8.9,12.7,3.1,1.7,1.2,NA,6.8,17.5,NA,NA,99
1977-78,27,ATL,NBA,PF,75,NA,2325,7.7,17.1,0.453,NA,NA,NA,7.7,17.1,0.453,3.5,4.3,0.818,3.6,10.2,13.8,3.8,1.6,1.1,3,4.6,19,NA,102,97
1978-79,28,ATL,NBA,PF,81,NA,2205,7.9,16.1,0.492,NA,NA,NA,7.9,16.1,0.492,2.3,2.8,0.818,4,8.5,12.6,3.9,1.7,1,3.1,5.6,18.1,NA,107,102
1979-80,29,ATL,NBA,PF,82,NA,1853,8,15.8,0.502,0.1,0.2,0.375,7.9,15.6,0.504,3.9,4.8,0.824,3.9,9.1,13,3.8,1.9,0.8,3.2,5.4,19.9,NA,111,100
1980-81,30,ATL,NBA,C,74,NA,2309,7,13.3,0.523,0,0.1,0.25,6.9,13.2,0.524,4.6,5.8,0.799,3.5,8.3,11.7,3.5,1.5,0.7,3.4,6,18.6,NA,112,106
1981-82,31,ATL,NBA,PF,49,42,1317,6.8,14.2,0.481,0.2,0.4,0.4,6.7,13.8,0.483,3.7,4.8,0.762,3.4,8.9,12.3,5.4,1.4,1.3,3.3,6,17.5,NA,107,103
1982-83,32,TOT,NBA,PF,77,4,1416,5.5,13.1,0.418,0.2,0.7,0.238,5.3,12.4,0.428,2.3,3.2,0.734,2.7,9.4,12.2,3.2,1.3,0.5,3.6,6.4,13.5,NA,89,102
1982-83,32,ATL,NBA,PF,46,3,860,5.1,13.8,0.373,0.1,0.8,0.143,5,13,0.387,2.6,3.5,0.742,3,9.9,12.9,3.3,1.6,0.5,4.1,6.2,13,NA,83,101
1982-83,32,SEA,NBA,PF,31,1,556,6,12.2,0.493,0.3,0.6,0.429,5.8,11.6,0.496,1.9,2.7,0.719,2.3,8.8,11.1,3,0.8,0.5,2.8,6.6,14.2,NA,101,103
1983-84,33,SEA,NBA,PF,79,0,1153,4.8,9.9,0.481,0,0.2,0.25,4.7,9.7,0.485,2.5,3.3,0.782,2.1,7.1,9.2,4.1,1,0.7,2.2,6,12.1,NA,107,108
Career,NA,,NBA,,688,46,15831,7,14.5,0.483,0.1,0.3,0.298,7,14.3,0.485,3.2,4.1,0.79,3.7,9.1,12.8,3.9,1.5,0.9,2.5,5.6,17.3,NA,106,101
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7 seasons,NA,ATL,NBA,,451,45,11814,7.3,15.2,0.481,0.1,0.3,0.278,7.3,15.1,0.482,3.5,4.4,0.799,3.6,9.1,12.7,3.8,1.6,0.9,3,5.6,18.2,NA,106,101
2 seasons,NA,SEA,NBA,,110,1,1709,5.2,10.7,0.486,0.1,0.3,0.364,5.1,10.4,0.489,2.3,3.1,0.764,2.2,7.7,9.8,3.8,0.9,0.6,2.4,6.2,12.8,NA,105,107
1 season,NA,POR,NBA,,66,NA,1360,6.4,12.8,0.497,NA,NA,NA,6.4,12.8,0.497,2.9,3.9,0.725,5.4,10.3,15.7,3.4,1.4,0.8,NA,5.3,15.6,NA,NA,96
2 seasons,NA,HOU,NBA,,61,NA,948,7.1,14.4,0.497,NA,NA,NA,7.1,14.4,0.497,2.2,2.7,0.818,4.2,10.2,14.4,4.8,1.8,1.8,NA,5.2,16.5,NA,NA,96
