,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1986-87,18,DARTMOUTH,10,60,9,15,,,6,9,,19,1,1,6,5,15,24,.600,,.667,6.0,2.4,1.9,0.1
1987-88,19,DARTMOUTH,26,463,66,125,,,32,47,,123,5,7,71,25,99,164,.528,,.681,17.8,6.3,4.7,0.2
1988-89,20,DARTMOUTH,26,540,121,200,,,59,78,,158,9,14,63,54,106,301,.605,,.756,20.8,11.6,6.1,0.3
1989-90,21,DARTMOUTH,25,565,149,290,1,9,115,142,,162,8,12,85,60,93,414,.514,.111,.810,22.6,16.6,6.5,0.3
Career,,,87,1628,345,630,1,9,212,276,,462,23,34,225,144,313,903,.548,.111,.768,18.7,10.4,5.3,0.3
