,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2009-10,22,CHA,NBA,SG,43,355,.356,11.8,.817,.375,.077,.135,.231,.183,.388,.538,.125,.286,.292,.211,.636,.115,12,1.000,.368,.286,1,0
2010-11,23,CHA,NBA,SG,68,1661,.454,12.5,.937,.274,.121,.111,.432,.063,.472,.647,.261,.413,.435,.194,.671,.072,37,.857,.444,.250,1,0
2011-12,24,CHA,NBA,SG,55,1831,.459,12.9,.935,.254,.122,.133,.426,.065,.475,.679,.341,.427,.406,.234,.595,.050,31,.636,.234,.273,5,0
2012-13,25,CHA,NBA,SG,68,2133,.447,12.5,.883,.268,.124,.175,.316,.117,.462,.576,.349,.413,.437,.330,.501,.044,32,.970,.210,.238,3,0
2013-14,26,CHA,NBA,SG,77,2461,.433,13.6,.876,.200,.102,.215,.359,.124,.445,.613,.379,.420,.386,.348,.551,.053,46,.900,.287,.424,2,0
2014-15,27,CHO,NBA,SG,80,2315,.437,13.6,.839,.210,.106,.189,.334,.161,.457,.629,.356,.406,.410,.331,.517,.044,36,.956,.493,.418,0,0
2015-16,28,POR,NBA,SG,72,1431,.439,14.9,.743,.157,.096,.183,.304,.257,.468,.747,.314,.412,.410,.353,.500,.043,22,.958,.529,.444,0,0
2016-17,29,PHI,NBA,SG,72,1667,.423,14.6,.687,.203,.119,.190,.172,.313,.455,.634,.364,.410,.368,.353,.538,.033,17,.902,.283,.367,2,0
Career,,,NBA,,535,13854,.440,13.4,.851,.228,.112,.173,.337,.149,.460,.632,.339,.412,.408,.327,.555,.050,233,.920,.362,.384,14,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6 seasons,,"CHA,CHO",NBA,,391,10756,.443,13.0,.888,.241,.113,.170,.364,.112,.459,.622,.338,.413,.411,.309,.562,.053,194,.914,.342,.361,12,0
1 season,,PHI,NBA,,72,1667,.423,14.6,.687,.203,.119,.190,.172,.313,.455,.634,.364,.410,.368,.353,.538,.033,17,.902,.283,.367,2,0
1 season,,POR,NBA,,72,1431,.439,14.9,.743,.157,.096,.183,.304,.257,.468,.747,.314,.412,.410,.353,.500,.043,22,.958,.529,.444,0,0
