,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1974-75,19,AUBURN,25,,204,426,,,53,98,,286,,,,,,461,.479,,.541,,18.4,11.4,
1975-76,20,AUBURN,26,,210,431,,,66,96,,249,,,,,,486,.487,,.688,,18.7,9.6,
1976-77,21,AUBURN,26,,229,429,,,47,69,,220,,,,,,505,.534,,.681,,19.4,8.5,
1977-78,22,AUBURN,27,,283,544,,,105,135,,241,,,,,,671,.520,,.778,,24.9,8.9,
Career,,,104,,926,1830,,,271,398,,996,,,,,,2123,.506,,.681,,20.4,9.6,
