Season,Team,Lg,Salary
1984-85,San Antonio Spurs,NBA,"$790,000"
1985-86,San Antonio Spurs,NBA,"$700,000"
1987-88,San Antonio Spurs,NBA,"$750,000"
Career,(may be incomplete),,"$2,240,000"
