Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1950-51,28,NYK,NBA,PF,14,NA,NA,NA,NA,0.347,NA,NA,0.391,NA,NA,NA,NA
1951-52,29,NYK,NBA,PF,14,NA,462,3,10.4,0.293,4.2,5.9,0.711,10.4,2.6,5.2,10.3
1952-53,30,NYK,NBA,PF,11,NA,405,4.5,11.5,0.395,2.7,4.2,0.638,12.4,3.5,4.3,11.7
1953-54,31,NYK,NBA,PF,4,NA,125,2.3,7.8,0.296,2.6,4.9,0.529,11.2,1.7,4.3,7.2
1954-55,32,NYK,NBA,PF,3,NA,110,6.5,17,0.385,6.2,7.9,0.792,7.5,4.3,3.9,19.3
1957-58,35,DET,NBA,PF,7,NA,74,5.4,14.6,0.367,2.9,3.9,0.75,11.2,1.9,5.4,13.6
Career,NA,,NBA,,53,NA,1176,3.9,11.4,0.348,3.6,5.3,0.624,11,2.9,4.7,11.5
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,NYK,NBA,,46,NA,1102,3.9,11.1,0.346,3.7,5.4,0.619,10.9,3,4.6,11.4
1 season,NA,DET,NBA,,7,NA,74,5.4,14.6,0.367,2.9,3.9,0.75,11.2,1.9,5.4,13.6
