Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1950-51,28,NYK,NBA,PF,14,NA,NA,41,118,0.347,18,46,0.391,137,46,62,100
1951-52,29,NYK,NBA,PF,14,NA,462,39,133,0.293,54,76,0.711,133,34,67,132
1952-53,30,NYK,NBA,PF,11,NA,405,51,129,0.395,30,47,0.638,140,39,48,132
1953-54,31,NYK,NBA,PF,4,NA,125,8,27,0.296,9,17,0.529,39,6,15,25
1954-55,32,NYK,NBA,PF,3,NA,110,20,52,0.385,19,24,0.792,23,13,12,59
1957-58,35,DET,NBA,PF,7,NA,74,11,30,0.367,6,8,0.75,23,4,11,28
Career,NA,,NBA,,53,NA,1176,170,489,0.348,136,218,0.624,495,142,215,476
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,NYK,NBA,,46,NA,1102,159,459,0.346,130,210,0.619,472,138,204,448
1 season,NA,DET,NBA,,7,NA,74,11,30,0.367,6,8,0.75,23,4,11,28
