Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1950-51,28,NYK,NBA,PF,65,NA,NA,0.364,0.401,NA,NA,NA,NA,NA,-1.7,1.2,-0.4,NA
1951-52,29,NYK,NBA,PF,62,2101,16.4,0.391,0.351,NA,NA,NA,NA,NA,-0.7,2.3,1.6,0.036
1952-53,30,NYK,NBA,PF,70,2496,15.4,0.394,0.432,NA,NA,NA,NA,NA,-1.1,4.4,3.3,0.064
1953-54,31,NYK,NBA,PF,72,2179,14.8,0.419,0.396,NA,NA,NA,NA,NA,0.7,1.7,2.4,0.054
1954-55,32,NYK,NBA,PF,72,2390,15,0.439,0.352,NA,NA,NA,NA,NA,1.3,2.4,3.7,0.074
1955-56,33,NYK,NBA,PF,64,1537,13.9,0.449,0.353,NA,NA,NA,NA,NA,1.1,1,2.1,0.067
1956-57,34,NYK,NBA,PF,71,2231,12.1,0.417,0.265,NA,NA,NA,NA,NA,0.2,1.6,1.8,0.04
1957-58,35,DET,NBA,PF,68,1435,10.4,0.397,0.245,NA,NA,NA,NA,NA,-0.7,1.2,0.5,0.017
Career,NA,,NBA,,544,14369,14.2,0.409,0.351,NA,NA,NA,NA,NA,-0.8,15.9,15,0.052
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7 seasons,NA,NYK,NBA,,476,12934,14.6,0.41,0.363,NA,NA,NA,NA,NA,-0.1,14.7,14.5,0.056
1 season,NA,DET,NBA,,68,1435,10.4,0.397,0.245,NA,NA,NA,NA,NA,-0.7,1.2,0.5,0.017
