Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1950-51,28,NYK,NBA,PF,65,NA,NA,211,656,0.322,140,263,0.532,491,162,269,562
1951-52,29,NYK,NBA,PF,62,NA,2101,244,729,0.335,170,256,0.664,731,209,227,658
1952-53,30,NYK,NBA,PF,70,NA,2496,272,794,0.343,200,343,0.583,761,231,274,744
1953-54,31,NYK,NBA,PF,72,NA,2179,257,699,0.368,174,277,0.628,528,176,215,688
1954-55,32,NYK,NBA,PF,72,NA,2390,360,932,0.386,224,328,0.683,612,198,221,944
1955-56,33,NYK,NBA,PF,64,NA,1537,213,541,0.394,135,191,0.707,386,151,189,561
1956-57,34,NYK,NBA,PF,71,NA,2231,308,818,0.377,146,217,0.673,557,164,243,762
1957-58,35,DET,NBA,PF,68,NA,1435,217,597,0.363,91,146,0.623,403,76,202,525
Career,NA,,NBA,,544,NA,14369,2082,5766,0.361,1280,2021,0.633,4469,1367,1840,5444
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7 seasons,NA,NYK,NBA,,476,NA,12934,1865,5169,0.361,1189,1875,0.634,4066,1291,1638,4919
1 season,NA,DET,NBA,,68,NA,1435,217,597,0.363,91,146,0.623,403,76,202,525
