,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2000-01,38,CHH,NBA,PF,49,647,.450,8.7,1.000,.382,.176,.160,.282,.000,.450,.640,.391,.286,.324,,.712,.053,6,,,,0,0
Career,,,NBA,,49,647,.450,8.7,1.000,.382,.176,.160,.282,.000,.450,.640,.391,.286,.324,,.712,.053,6,,,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 season,,CHH,NBA,,49,647,.450,8.7,1.000,.382,.176,.160,.282,.000,.450,.640,.391,.286,.324,,.712,.053,6,,,,0,0
