Season,Team,Lg,Salary
1996-97,Charlotte Hornets,NBA,"$870,000"
1997-98,Charlotte Hornets,NBA,"$1,000,680"
1998-99,Golden State Warriors,NBA,"$1,131,000"
1999-00,Sacramento Kings,NBA,"$485,000"
2000-01,Phoenix Suns,NBA,"$2,250,000"
2001-02,Phoenix Suns,NBA,"$2,475,000"
2002-03,Boston Celtics,NBA,"$2,700,000"
2003-04,Dallas Mavericks,NBA,"$2,925,000"
2004-05,Atlanta Hawks,NBA,"$2,700,000"
2005-06,Atlanta Hawks,NBA,"$3,375,000"
Career,(may be incomplete),,"$19,911,680"
