,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,27,PHO,NBA,SG,4,114,,86%,14%,,,-13.3,-6.6,2,2,4,1,4,0,9,1,1
2001-02,28,BOS,NBA,SG,14,227,60%,40%,,,,+8.0,+7.2,8,4,4,2,5,0,39,0,3
2002-03,29,BOS,NBA,PG,10,368,99%,1%,,,,+3.4,+15.7,9,4,11,0,11,0,84,2,2
2003-04,30,DAL,NBA,SG,1,5,100%,,,,,0.0,-0.8,0,0,0,0,0,0,4,0,0
2005-06,32,DET,NBA,PG,16,138,57%,43%,,,,-0.6,-5.1,3,0,4,1,1,0,20,0,2
Career,,,NBA,,45,852,69%,29%,2%,,,+1.8,+7.0,22,10,23,4,21,0,156,3,8
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,BOS,NBA,,24,595,84%,16%,,,,+5.2,+12.5,17,8,15,2,16,0,123,2,5
1 season,,DET,NBA,,16,138,57%,43%,,,,-0.6,-5.1,3,0,4,1,1,0,20,0,2
1 season,,PHO,NBA,,4,114,,86%,14%,,,-13.3,-6.6,2,2,4,1,4,0,9,1,1
1 season,,DAL,NBA,,1,5,100%,,,,,0.0,-0.8,0,0,0,0,0,0,4,0,0
