Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1996-97,23,CHH,NBA,PG,3,1,85,5.5,13.1,0.419,2.1,5.5,0.385,3.4,7.6,0.444,0,0,NA,2.1,2.1,4.2,2.5,0.8,0,0.8,4.2,13.1
1999-00,26,SAC,NBA,PG,5,0,101,6.4,14.6,0.439,1.1,1.8,0.6,5.3,12.8,0.417,6.1,8.2,0.739,3.9,2.5,6.4,2.5,1.1,0,2.9,3.9,20
2000-01,27,PHO,NBA,SG,4,0,114,5.7,13.6,0.419,1.3,3.2,0.4,4.4,10.4,0.424,2.2,3.5,0.636,1.6,3.5,5.1,1.3,0.9,0,1.6,2.2,14.8
2001-02,28,BOS,NBA,SG,14,0,227,3.6,10.3,0.354,2.1,5.2,0.394,1.6,5.1,0.313,1.1,1.9,0.583,1.3,4.1,5.4,2.5,1.3,0.8,2.4,2.1,10.5
2002-03,29,BOS,NBA,PG,10,10,368,5.3,11.2,0.474,2.2,4.8,0.449,3.1,6.4,0.492,2.7,3.1,0.875,0.5,4.1,4.6,3.5,1.2,0.4,1.3,2.3,15.5
2003-04,30,DAL,NBA,SG,1,0,5,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,7.2,7.2,14.4,7.2,0,0,0,0
2005-06,32,DET,NBA,PG,16,0,138,5,12.3,0.404,0.8,3.9,0.2,4.2,8.3,0.5,1.8,2.6,0.7,1,3.7,4.7,2.1,1.6,0,1,3.7,12.5
Career,NA,,NBA,,53,11,1038,5,11.8,0.425,1.7,4.3,0.4,3.3,7.5,0.44,2.3,3.1,0.75,1.3,3.7,5,2.7,1.2,0.3,1.6,2.7,14.1
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,BOS,NBA,,24,10,595,4.7,10.8,0.43,2.1,5,0.427,2.5,5.9,0.433,2.1,2.7,0.795,0.8,4.1,4.9,3.1,1.2,0.5,1.7,2.2,13.6
1 season,NA,DET,NBA,,16,0,138,5,12.3,0.404,0.8,3.9,0.2,4.2,8.3,0.5,1.8,2.6,0.7,1,3.7,4.7,2.1,1.6,0,1,3.7,12.5
1 season,NA,SAC,NBA,,5,0,101,6.4,14.6,0.439,1.1,1.8,0.6,5.3,12.8,0.417,6.1,8.2,0.739,3.9,2.5,6.4,2.5,1.1,0,2.9,3.9,20
1 season,NA,PHO,NBA,,4,0,114,5.7,13.6,0.419,1.3,3.2,0.4,4.4,10.4,0.424,2.2,3.5,0.636,1.6,3.5,5.1,1.3,0.9,0,1.6,2.2,14.8
1 season,NA,CHH,NBA,,3,1,85,5.5,13.1,0.419,2.1,5.5,0.385,3.4,7.6,0.444,0,0,NA,2.1,2.1,4.2,2.5,0.8,0,0.8,4.2,13.1
1 season,NA,DAL,NBA,,1,0,5,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,7.2,7.2,14.4,7.2,0,0,0,0
