,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1982-83,23,ATL,NBA,,15,27,1,,15,,10,13,,,15,6,,,,6,34,
1983-84,24,ATL,NBA,,17,30,0,1,17,30,13,16,10,9,15,6,,6,8,6,39,
1984-85,25,ATL,NBA,,18,38,3,5,18,37,14,16,8,10,13,7,5,6,8,4,48,34.7
1985-86,26,ATL,NBA,,21,39,2,4,21,38,17,19,9,14,17,10,7,4,8,5,57,41.3
1986-87,27,ATL,NBA,,19,35,2,5,19,35,20,22,8,10,16,8,6,3,7,5,57,51.6
1987-88,28,ATL,NBA,,20,42,4,7,20,38,18,18,7,11,17,8,4,3,7,5,51,41.4
1988-89,29,ATL,NBA,,17,33,3,5,17,32,14,18,9,10,16,8,6,3,6,5,41,37.0
1989-90,30,ATL,NBA,,19,31,3,6,18,30,16,18,12,11,15,7,5,4,7,5,44,41.8
1990-91,31,ATL,NBA,,17,29,4,8,16,28,13,14,9,14,19,8,6,4,6,5,45,46.6
1991-92,32,ATL,NBA,,17,30,4,8,17,28,16,19,6,11,13,9,5,2,7,4,52,36.5
1992-93,33,ATL,NBA,,18,35,8,12,15,29,23,23,8,9,16,9,4,2,6,4,48,38.4
1993-94,34,TOT,NBA,,16,30,5,9,14,27,16,19,7,8,12,6,5,3,8,5,42,32.7
1993-94,34,ATL,NBA,,16,28,5,9,14,25,16,17,7,8,12,6,5,3,8,5,39,30.5
1993-94,34,LAC,NBA,,16,30,5,7,14,27,15,19,6,8,12,6,4,2,6,4,42,32.7
1994-95,35,BOS,NBA,,16,27,5,8,11,22,11,13,8,11,13,7,7,2,7,5,43,27.4
1996-97,37,SAS,NBA,42:51,11,24,4,9,10,21,15,16,7,9,16,6,4,3,5,5,33,28.2
1998-99,39,ORL,NBA,22:56,8,13,1,3,7,11,5,7,5,6,9,4,2,1,3,3,19,15.5
Career,,,,42:51,21,42,8,,21,,23,23,,,19,10,,,,6,57,
12 Seasons,,ATL,NBA,,21,42,8,,21,,23,23,,,19,10,,,,6,57,
1 Season,,BOS,NBA,,16,27,5,8,11,22,11,13,8,11,13,7,7,2,7,5,43,27.4
1 Season,,SAS,NBA,42:51,11,24,4,9,10,21,15,16,7,9,16,6,4,3,5,5,33,28.2
1 Season,,ORL,NBA,22:56,8,13,1,3,7,11,5,7,5,6,9,4,2,1,3,3,19,15.5
1 Season,,LAC,NBA,,16,30,5,7,14,27,15,19,6,8,12,6,4,2,6,4,42,32.7
