Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
1967-68,25,DNR,ABA,PG,1,NA,28:00,6,10,0.6,0,0,NA,2,3,0.667,3,13,2,NA,NA,3,3,14
1968-69,26,DNR,ABA,PG,1,NA,25:00,4,9,0.444,1,1,1,5,8,0.625,0,5,9,NA,NA,2,3,14
1969-70,27,DNR,ABA,SG,1,NA,36:00,10,20,0.5,0,0,NA,10,13,0.769,NA,6,5,NA,NA,NA,3,30
1970-71,28,FLO,ABA,SG,1,NA,18:00,2,3,0.667,0,0,NA,2,2,1,1,2,1,NA,NA,1,2,6
Career,NA,,ABA,,4,NA,107,22,42,0.524,1,1,1,19,26,0.731,4,26,17,NA,NA,6,11,64
