,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2004-05,19,USC,29,746,123,279,28,89,47,73,,118,38,22,9,,,321,.441,.315,.644,25.7,11.1,4.1,1.3
2005-06,20,USC,30,1017,191,409,23,69,113,141,,198,49,31,7,,,518,.467,.333,.801,33.9,17.3,6.6,1.6
2006-07,21,USC,37,1227,239,455,44,100,125,159,,171,50,27,10,,,647,.525,.440,.786,33.2,17.5,4.6,1.4
Career,,,96,2990,553,1143,95,258,285,373,,487,137,80,26,,,1486,.484,.368,.764,31.1,15.5,5.1,1.4
