Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1954-55,23,TOT,NBA,PG,62,NA,947,3.8,11,0.346,2.2,3,0.756,5.9,3.4,2.4,9.8
1954-55,23,PHW,NBA,PG,6,NA,65,1.7,8.3,0.2,2.8,3.3,0.833,5.5,6.1,2.2,6.1
1954-55,23,NYK,NBA,PG,56,NA,882,4,11.2,0.354,2.2,2.9,0.75,5.9,3.2,2.4,10.1
1955-56,24,NYK,NBA,PG,72,NA,1750,4.9,12.9,0.384,3.7,4.9,0.764,4.4,3.7,2.3,13.6
1956-57,25,FTW,NBA,PG,72,NA,2470,4,10.3,0.385,3.5,4.6,0.763,6.1,3.5,2,11.5
1957-58,26,DET,NBA,SG,63,NA,2333,5.4,14.2,0.384,4.3,5,0.844,5.1,2.7,2.3,15.2
1958-59,27,DET,NBA,PG,72,NA,2745,6.1,15.7,0.388,4.4,5.5,0.803,4.4,3,1.7,16.6
1959-60,28,DET,NBA,PG,75,NA,3338,6.7,16.2,0.413,5.1,5.8,0.872,4.4,3.2,1.6,18.5
1960-61,29,DET,NBA,PG,78,NA,3361,7,16.5,0.421,5,5.8,0.856,3.6,5.7,2.2,18.9
1961-62,30,DET,NBA,PG,80,NA,3143,6.6,16.3,0.408,4.1,5.1,0.81,4.3,5.3,2.2,17.4
1962-63,31,NYK,NBA,PG,78,NA,2288,5.6,14.1,0.396,3.3,4.8,0.689,3,4.1,2.7,14.4
1963-64,32,BAL,NBA,PG,47,NA,963,3,10.3,0.293,1.3,2.3,0.59,3.5,5.6,3.7,7.4
Career,NA,,NBA,,699,NA,23338,5.7,14.5,0.396,4.1,5,0.806,4.4,4,2.2,15.5
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,"FTW,DET",NBA,,440,NA,17390,6.1,15.1,0.403,4.5,5.4,0.83,4.6,4,2,16.6
3 seasons,NA,NYK,NBA,,206,NA,4920,5.1,13.1,0.385,3.2,4.5,0.725,4,3.8,2.5,13.4
1 season,NA,BAL,NBA,,47,NA,963,3,10.3,0.293,1.3,2.3,0.59,3.5,5.6,3.7,7.4
1 season,NA,PHW,NBA,,6,NA,65,1.7,8.3,0.2,2.8,3.3,0.833,5.5,6.1,2.2,6.1
