Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1954-55,23,NYK,NBA,PG,3,NA,49,5.9,12.5,0.471,4.4,5.1,0.857,8.8,2.9,3.7,16.2
1956-57,25,FTW,NBA,PG,2,NA,79,6.4,12.3,0.519,1.8,1.8,1,3.2,3.6,1.4,14.6
1957-58,26,DET,NBA,SG,7,NA,281,5.8,15.8,0.366,5.1,5.5,0.93,5.9,4.2,1.9,16.7
1958-59,27,DET,NBA,PG,3,NA,118,8.5,18.3,0.467,8.2,10.1,0.818,4.3,3.1,2.1,25.3
1959-60,28,DET,NBA,PG,2,NA,89,6.1,15.4,0.395,7.3,8.1,0.9,4.9,2.4,2,19.4
1960-61,29,DET,NBA,PG,5,NA,186,6.8,13.9,0.486,4.5,5.6,0.793,2.3,4.3,2.1,18
1961-62,30,DET,NBA,PG,10,NA,369,6,14.7,0.411,3.6,4.7,0.771,2.9,4.8,2.8,15.7
Career,NA,,NBA,,32,NA,1171,6.4,15,0.424,4.8,5.7,0.842,4.1,4.1,2.3,17.5
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,"FTW,DET",NBA,,29,NA,1122,6.4,15.1,0.423,4.8,5.7,0.842,3.9,4.1,2.2,17.6
1 season,NA,NYK,NBA,,3,NA,49,5.9,12.5,0.471,4.4,5.1,0.857,8.8,2.9,3.7,16.2
